week,hidrology,HE_RALCO,HS_PALMUCHO,HE_PANGUE,HS_ANGOSTURA,HE_ELTORO,HS_ABANICO,HS_ANTUCO,HS_RUCUE,HS_QUILLECO,TUCAPEL,HS_LAJA_1,HS_EL_DIUTO,HE_CIPRESES,HS_OJOS_DE_AGUA,B_C_ISLA,HS_ISLA,HS_CURILLINQUE,HS_LOMA_ALTA,LMAULE,HS_LA_MINA,B_M_ISLA,B_MAULE,C_MELADO,HS_LOS_HIERROS,HS_LOS_HIERROS_2,HS_ROBLERIA,HE_PEHUENCHE,HE_COLBUN,HS_MACHICURA,HS_SAN_IGNACIO,HS_CHIBURGO,HS_SAN_CLEMENTE,HE_PILMAIQUEN,HS_RUCATAYO,HS_BLANCO,HS_HORNITOS,HS_JUNCAL,HS_LOS_QUILOS,HS_CHACABUQUITO,HS_LA_CONFLUENCIA,HS_LA_HIGUERA,HE_RAPEL,HS_CHACAYES,HE_CANUTILLAR,HP_ALFALFAL,HP_ALLIPEN,HP_MHAH,HP_ALTO_RENAICO,HS_ANCOA,HP_AUX_DEL_MAIPO,HP_BIFURCADA,HP_BOQUIAMARGO,HP_BUREO,HP_CALIBORO,HP_CALLAO,HP_CAPULLO,HP_CARENA,HP_CARILAFQUEN,HP_CAVANCHA,HP_CHANLEUFU,HP_CHAPIQUINA,HP_COLLIL,HP_CONTRA,HP_CONVENTO_VIEJO,HP_COYA,HP_CUMBRES,HP_CUMPEO,HP_CURILEUFU,HP_DONA_HILDA,HP_DONGO,HP_DONGUIL,HP_DON_WALTERIO,HP_DOSAL,HP_DOS_VALLES,HP_EL_AGRIO,HP_EL_ARRAYAN,HP_EL_CANELO,HP_EL_COLORADO,HP_EL_GALPON,HP_EL_LLANO,HP_EL_MANZANO,HP_EL_MIRADOR,HP_EL_PASO,HP_EL_RINCON,HP_EL_TARTARO,HP_MHT2,HP_ENSENADA,HP_EYZAGUIRRE,HP_FLORIDA_1,HP_FLORIDA_2,HP_FLORIDA_3,HP_GUAYACAN,HP_BONITO_MC1,HP_BONITO_MC2,HP_ITATA,HP_LAS_FLORES,HP_LAS_VERTIENTES,HP_LA_ARENA,HP_LA_MONTANA_1,HP_LA_MONTANA_2,HP_LA_PALOMA,HP_LA_VINA,HP_LICAN,HP_LIRCAY,HP_LLEUQUEREO,HP_LOS_BAJOS,HP_LOS_CORRALES_1,HP_LOS_CORRALES_2,HP_LOS_MOLLES,HP_LOS_MORROS,HP_LOS_PADRES,HP_MAISAN,HP_MAITENES,HP_MALALCAHUELLO,HP_MALLARAUCO,HP_MAMPIL,HP_MARIA_ELENA,HP_MARIPOSAS,HP_MELO,HP_MOLINERA_VILLARRICA,HP_MSA_1,HP_MUCHI,HP_MULCHEN,HP_MUNILQUE_1,HP_MUNILQUE_2,HP_NALCAS,HP_PEHUI,HP_PEUCHEN,HP_PICHILONCO,HP_PICOIQUEN,HP_PIUTEL,HP_PROVIDENCIA,HP_PUCLARO,HP_PULELFU,HP_PULLINQUE,HP_PUNTILLA,HP_PURISIMA,HP_QUELTEHUES,HP_RECA,HP_RENAICO,HP_RININAHUE,HP_RIO_COLORADO,HP_RIO_HUASCO,HP_RIO_TRUENO,HP_SANTA_ELENA,HP_SANTA_ISABEL,HP_MHSR,HP_SAN_ANDRES,HP_SAUCEANDES,HP_SAUZAL,HP_SAUZALITO,HP_TRAILELFU,HP_TRANQUIL,HP_TRUFULTRUFUL,HP_VOLCAN,HP_ALFALFAL_2,HP_LAS_LAJAS,HS_LOS_CONDORES,HP_CIPRESILLOS,HP_EL_PINAR,HP_CORRENTOSO,HP_HIDROPALMAR,HP_LAS_NIEVES,HP_AILLIN,HP_CH_LOS_LAGOS,HP_COSAPILLA,HP_LA_COMPANIA_2,HP_CH_EL_ATAJO,HP_CH_CORRALES,HP_PALACIOS,BESS_ALFALFAL,HP_CH_ALTO_BONITO,HP_CHILCO,HP_DIGUA,HP_EL_BRINCO,HP_HIDROMOCHO,HP_LA_CONFIANZA,HP_PANGUIPULLI,HP_QUILLAILEO,HP_TRUPAN,HP_MORAGA,HP_PIEDRAS_NEGRAS,HP_SAN_JOSE,HP_SAN_LUIS,HP_RININAHUE_2
3,2006,133.23,0,6.24,37.3,36.79,3.59,12.57,5.27,0,35.78,37.69,0,21.62,0,0,0,0,0,13.89,12.21,1.49,0.62,39.32,0,0,0,0,5.26,0,0,0,0,174.83,0,9.53,12.51,0,4.03,0,40.58,46.44,6.22,107.07,48.72,29.96,3.04,1.1,1.51,30.01,5.58,0.28,1.15,0.79,1.39,0.76,13.27,10.74,22.34,1.8,4.45,1.08,4.5,0.38,11.79,13.68,5.12,6.18,0.25,0.2,4.53,0.29,1.71,0.31,8.71,1.56,0.09,2.57,1.45,1.45,1.67,3.97,1.42,68.5,0.33,0.09,0.9,4.67,1.18,0.73,20.64,2.82,25.61,7.02,0.62,1.06,0.38,1.93,4.96,0.87,2.21,0,0.64,20.91,20.61,0.54,5.85,0.55,0.5,6.66,2.78,0.64,0.1,15.08,5.1,3.95,17.05,0.24,6.14,2.93,0.24,2.08,0.24,1.08,0.2,0.2,5.19,0.62,30.83,1.32,4.42,0.22,5.81,0,6.59,32.43,19.32,0.06,51.4,0.35,7.32,1,10.84,1.94,1.38,0.81,0.98,0.5,46.81,1.07,81.87,12.73,0.68,2.51,0.99,13.66,19.77,64.97,0,9.91,13.24,1.07,1.73,5.56,4.62,32.142,0.33,1.6863,0.726,0.66,0.66,0,1.5,0.12,16.66,0.21,3.15,1.04,0.34,0.34,8,0.6,0.6,0.6,0.6,0.6
4,2006,112.97,0,5.47,40.73,29.14,3.31,13.4,4.12,0,26.37,76.55,0,25.16,0,0,0,0,0,15.33,13.64,1.67,0.47,41.07,0,0,0,0,5.45,0,0,0,0,163.16,0,11.84,14.86,0,4.43,0,47.13,53.93,5.64,124.36,15.87,29.96,3.53,1.1,1.75,33.62,6.48,0.32,1.34,0.92,1.62,0.88,15.41,12.47,25.95,1.8,4.63,1.25,5.23,0.44,13.69,15.89,5.94,7.18,0.29,0.23,5.26,0.34,1.99,0.36,10.12,1.81,0.1,2.99,1.68,1.69,1.61,4.61,1.65,79.56,0.38,0.1,0.9,5.42,1.37,0,20.53,3.27,29.74,8.15,0.72,0.17,0.45,2.24,1.83,1.01,2.56,0,0.74,24.28,23.94,0.62,6.8,0.63,0.58,7.73,3.23,0.74,0.12,17.51,5.93,4.59,19.8,0.27,7.13,3.4,0.35,2.42,0.28,1.25,0.23,0.23,6.03,0.51,35.81,1.54,5.13,0.15,6.75,0,7.66,37.66,23.89,0.12,59.7,0.1,8.5,1.17,10.25,2.25,1.6,0.94,1.13,0.5,54.36,1.24,95.08,14.79,0.79,2.91,0.94,15.87,22.96,75.46,0,11.51,15.38,1.24,2.01,6.46,4.62,32.142,0.33,1.6863,0.726,0.66,0.66,0,1.5,0.12,16.66,0.24,3.15,1.04,0.34,0.34,8,0.6,0.6,0.6,0.6,0.6
5,2006,70.44,0,7.32,28.79,23.2,4.62,9.81,2.56,0,1.9,54.1,0,19.28,0,0,0,0,0,13.05,11.8,1.56,0.44,27.39,0,0,0,0,3.8,0,0,0,0,80.8,0,9.47,10.73,0,3.02,0,29.28,26.65,4.22,76.44,6.25,29.82,2.62,1.1,1.3,23.92,4.75,0.24,0.89,0.26,1.2,0.43,10.71,8.83,13.56,1.8,0.84,1.45,1.28,0.32,5.07,12,1.92,5.32,0.22,0.2,1.26,0.25,1.56,0.27,7.2,0.85,0.08,2.14,0.22,1.24,1.14,2.86,0.95,50.5,0.28,0.06,0.9,1.92,1.01,0,14.37,2.42,15.6,3.05,0.11,0,0.18,1.66,0.2,0.4,1.79,0,0.55,2.43,13.68,0.39,4.99,0.34,0.09,5.27,1.7,0.34,0.05,12.5,2.31,3.4,12.72,0.23,3.84,2.52,0.22,1.13,0.11,0.36,0.07,0.07,1.72,0.86,22.72,1.14,2.74,0.06,3.1,0,4.27,19.68,17.99,0.06,44.25,0.4,6.3,0.86,7.78,2.01,0.33,0.31,0.84,0.5,40.3,0.78,70.31,10.94,0.01,0.89,0.85,11.76,15.15,57.96,0,8.36,1.54,0.6,0.98,4.33,4.62,32.142,0.33,1.6863,0.726,0.66,0.66,0,1.5,0.12,3.7,0.18,2.54,1.04,0.34,0.28,8,0.6,0.6,0.6,0.6,0.6
6,2006,78.02,0,10.4,34.03,29.01,4.05,11.14,3.92,0,1.17,55.57,0,20.8,0,0,0,0,0,14.48,12.93,1.71,0.47,29.73,0,0,0,0,3.69,0,0,0,0,78.43,0,8.68,10.46,0,4.2,0,33.46,30.45,4.83,87.36,7.9,29.96,2.99,1.1,1.49,26.13,5.43,0.27,1.02,0.3,1.37,0.49,12.24,10.1,15.49,1.8,0.72,1.66,1.46,0.37,5.8,13.71,2.2,6.08,0.25,0.23,1.45,0.29,1.78,0.31,8.23,0.97,0.09,2.44,0.26,1.42,1.36,3.27,1.08,57.71,0.32,0.07,0.9,2.2,1.15,0,17.47,2.77,17.83,3.48,0.13,2.84,0.2,1.9,0.25,0.46,2.04,0,0.63,2.77,15.64,0.45,5.7,0.39,0.1,6.03,1.94,0.39,0.06,14.29,2.64,3.89,14.54,0.26,4.39,2.88,0.26,1.29,0.13,0.41,0.08,0.08,1.96,0.86,25.96,1.3,3.14,0.11,3.55,0,4.88,22.49,19.93,0.11,50.58,0.52,7.2,0.99,8.53,2.29,0.38,0.35,0.96,0.5,46.06,0.9,80.36,12.5,0.01,1.02,0.97,13.45,17.31,66.25,0,9.55,1.76,0.69,1.12,4.94,4.62,32.142,0.33,1.6863,0.726,0.66,0.66,0,1.5,0.12,3.7,0.21,2.54,1.04,0.34,0.28,8,0.6,0.6,0.6,0.6,0.6
7,2006,64.55,0,10.35,31.25,23.13,2.91,8.61,2.74,0,0.64,50.1,0,17.88,0,0,0,0,0,12.25,8.96,1.18,0.41,23.75,0,0,0,0,3.37,0,0,0,0,64.64,0,7.03,7.99,0,3.72,0,29.28,26.65,4.22,76.44,8.01,21.3,2.62,1.1,1.3,21.59,4.75,0.24,0.89,0.26,1.2,0.43,10.71,8.83,13.56,1.8,0.58,1.45,1.28,0.32,5.07,12,1.92,5.32,0.22,0.2,1.26,0.25,1.56,0.27,7.2,0.85,0.08,2.14,0.22,1.24,1.02,2.86,0.95,50.5,0.28,0.06,0.9,1.92,1.01,0,12.11,2.42,15.6,3.05,0.11,0.77,0.18,1.66,0.26,0.4,1.79,0,0.55,2.43,13.68,0.39,4.99,0.34,0.09,5.27,1.7,0.34,0.05,12.5,2.31,3.4,12.72,0.23,3.84,2.52,0.24,1.13,0.11,0.36,0.07,0.07,1.72,0.68,22.72,1.14,2.74,0.15,3.1,0,4.27,19.68,18.21,0.04,44.25,0.38,6.3,0.86,6.9,2.01,0.33,0.31,0.84,0.5,40.3,0.78,70.31,10.94,0.01,0.89,0.85,11.76,15.15,57.96,0,8.36,1.54,0.6,0.98,4.33,4.62,32.142,0.33,1.6863,0.726,0.66,0.66,0,1.5,0.12,3.7,0.18,2.54,1.04,0.34,0.28,8,0.6,0.6,0.6,0.6,0.6
8,2006,54.55,0,11.58,24.6,13.28,2.21,7.59,2.2,0,0.37,45.44,0,15.36,0,0,0,0,0,7.38,7.67,1.01,0.45,20.76,0,0,0,0,3.08,0,0,0,0,56.64,0,4.89,6.35,0,3.01,0,25.61,23.32,3.7,66.89,16.19,16.37,2.29,1.1,1.14,17.12,4.16,0.21,0.78,0.23,1.05,0.37,9.38,7.73,11.86,1.8,0.59,1.27,1.12,0.28,4.44,10.5,1.68,4.66,0.19,0.18,1.11,0.22,1.36,0.24,6.3,0.74,0.07,1.87,0.2,1.08,0.92,2.5,0.83,44.19,0.25,0.05,0.9,1.68,0.88,0,11.24,2.12,13.65,2.67,0.1,0.53,0.15,1.45,0.51,0.35,1.56,0,0.48,2.12,11.97,0.34,4.37,0.3,0.08,4.61,1.49,0.3,0.05,10.94,2.02,2.98,11.13,0.2,3.36,2.21,0.17,0.99,0.1,0.31,0.06,0.06,1.5,0.56,19.88,1,2.4,0.07,2.72,0,3.73,17.22,15.94,0.07,38.72,0.37,5.51,0.76,5.37,1.76,0.29,0.27,0.74,0.5,35.26,0.69,61.52,9.57,0.01,0.78,0.74,10.29,13.25,50.72,0,7.31,1.35,0.53,0.86,3.79,4.62,32.142,0.33,1.6863,0.726,0.66,0.66,0,1.5,0.12,3.7,0.16,2.54,1.04,0.34,0.28,8,0.6,0.6,0.6,0.6,0.6
9,2006,58.69,0,8.74,22.54,3.87,3.37,6.02,1.67,0,4.14,32.97,0,12.73,0,0,0,0,0,2.79,6.15,0.75,2.15,15.65,0,0,0,0,1.94,0,0,0,0,47.02,0,2.98,5.13,0,2.9,0,13.02,14.48,4.85,33.32,31.56,13.28,1.9,1.1,0.94,10.96,2.89,0.17,0.28,0.21,0.87,0.37,5.56,6.05,7.13,1.8,1.77,1.27,3.25,0.24,3.69,8.71,1.35,2.81,0.16,0.11,3.34,0.18,1.38,0.12,2.18,0.65,0.07,1.57,1.45,0.9,0.7,1.98,0.82,24.96,0.21,0.04,0.9,2.44,0.59,0,8.76,1.76,9.75,2.31,0.14,1.22,0.16,1.21,2.28,0.28,0.57,0,0.4,8.03,8.54,0.36,3.03,0.32,0.22,3.57,0.84,0.16,0.08,8.88,1.1,2.47,9.16,0.19,4.26,1.83,0.17,0.73,0.1,0.29,0.05,0.05,1.22,0.56,15.1,0.83,2.28,0.09,8.04,0,2.49,12.43,13.23,0.03,33.37,0.51,4.58,0.63,3.52,1.34,0.5,0.19,0.61,0.5,23.71,0.47,33.96,5.28,0.01,0.68,0.62,8.87,7.04,29.98,0,5.96,5.09,0.52,0.84,3.47,4.62,32.142,0.33,1.6863,0.726,0.66,0.66,0,1.5,0.12,0.11,0.13,3.71,1.04,0.34,0.28,8,0.6,0.6,0.6,0.6,0.6
10,2006,58.14,0,8.25,24.25,20.9,3.17,5.99,2.22,0,5.93,27.65,0,12.91,0,0,0,0,0,2.14,6.45,0.78,1.94,16.14,0,0,0,0,2.26,0,0,0,0,59.79,0,2.8,4.92,0,2.65,0,13.73,15.26,12.85,35.14,47.41,13.83,2.01,1.1,1,8.86,3.05,0.18,0.29,0.22,0.92,0.39,5.87,6.38,7.51,1.8,1.31,1.34,3.43,0.25,3.89,9.19,1.42,2.96,0.17,0.11,3.52,0.19,1.46,0.12,2.3,0.69,0.07,1.65,1.53,0.95,0.69,2.08,0.87,26.31,0.22,0.04,0.9,2.57,0.62,0,8.53,1.86,10.28,2.44,0.15,5.04,0.17,1.27,3.41,0.29,0.6,0,0.42,8.47,9.01,0.38,3.2,0.34,0.23,3.76,0.88,0.16,0.08,9.36,1.16,2.6,9.66,0.21,4.49,1.93,0.14,0.77,0.11,0.3,0.06,0.06,1.28,0.74,15.92,0.87,2.41,0.12,8.47,0,2.62,13.11,13.94,0.04,35.19,0.53,4.82,0.66,3.35,1.42,0.53,0.2,0.64,0.5,25,0.49,35.8,5.57,0.01,0.72,0.65,9.35,7.43,31.61,0,6.28,5.36,0.55,0.89,3.66,4.62,32.142,0.33,1.6863,0.726,0.66,0.66,0,1.5,0.12,0.11,0.14,3.71,1.04,0.34,0.28,8,0.6,0.6,0.6,0.6,0.6
11,2006,51.98,0,7.77,30.44,11.47,3.18,6.82,2.37,0,6.62,36.1,0,14.12,0,0,0,0,0,1.85,9.31,1.13,2.07,16.93,0,0,0,0,2.3,0,0,0,0,69.24,0,2.84,4.83,0,2.48,0,15.32,17.02,20.61,39.2,47.79,14.56,2.24,1.1,1.11,9.88,3.4,0.21,0.33,0.25,1.03,0.43,6.54,7.12,8.38,1.8,1.34,1.49,3.82,0.28,4.33,10.25,1.59,3.3,0.19,0.13,3.93,0.21,1.63,0.14,2.56,0.77,0.08,1.84,1.71,1.06,0.73,2.32,0.97,29.35,0.24,0.04,0.9,2.87,0.7,0,8.74,2.07,11.46,2.72,0.17,12.36,0.19,1.42,3.44,0.33,0.67,0,0.47,9.45,10.05,0.42,3.57,0.38,0.26,4.2,0.99,0.18,0.09,10.45,1.3,2.9,10.77,0.23,5.01,2.15,0.18,0.86,0.12,0.34,0.06,0.06,1.43,0.82,17.76,0.97,2.68,0.09,9.45,0,2.93,14.62,15.56,0.05,39.26,0.67,5.38,0.74,3.44,1.58,0.59,0.22,0.72,0.5,27.89,0.55,39.94,6.21,0.01,0.8,0.73,10.44,8.28,35.26,0,7.01,5.98,0.61,0.99,4.08,4.62,32.142,0.33,1.6863,0.726,0.66,0.66,0,1.5,0.12,0.11,0.15,3.71,1.04,0.34,0.28,8,0.6,0.6,0.6,0.6,0.6
12,2006,54.33,0,8.57,28.93,12.21,3.38,6.74,1.37,0,6.95,49.31,0,15.53,0,0,0,0,0,2.31,10.97,1.33,2.23,19.55,0,0,0,0,1.8,0,0,0,0,80.44,0,3.01,4.42,0,2.24,0,17.28,19.2,16.56,44.22,27.02,16.05,2.52,1.1,1.25,11.15,3.83,0.23,0.37,0.28,1.16,0.49,7.38,8.03,9.45,1.8,1.59,1.68,4.31,0.31,4.89,11.56,1.79,3.72,0.21,0.14,4.43,0.24,1.83,0.16,2.89,0.86,0.09,2.08,1.93,1.19,0.79,2.62,1.09,33.11,0.27,0.05,0.9,3.24,0.78,0,9.19,2.34,12.93,3.07,0.19,8.77,0.22,1.6,1.98,0.37,0.76,0,0.53,10.66,11.34,0.48,4.02,0.42,0.29,4.73,1.11,0.21,0.1,11.79,1.46,3.28,12.15,0.26,5.65,2.43,0.19,0.97,0.13,0.38,0.07,0.07,1.61,0.73,20.03,1.1,3.03,0.07,10.66,0,3.3,16.5,17.55,0.03,44.28,0.73,6.07,0.83,3.79,1.78,0.67,0.25,0.81,0.5,31.46,0.62,45.05,7.01,0.01,0.9,0.82,11.77,9.35,39.78,0,7.91,6.75,0.69,1.12,4.61,4.62,32.142,0.33,1.6863,0.726,0.66,0.66,0,1.5,0.12,0.11,0.17,3.71,1.04,0.34,0.28,8,0.6,0.6,0.6,0.6,0.6
13,2006,38.46,0,5.56,16.32,10.13,2.29,3.59,0.87,0,5.99,0.53,0,22.82,0,0,0,0,0,6.18,8.87,1.05,0.34,18.8,0,0,0,0,3.85,0,0,0,0,42.45,0,3.69,4.14,0,3.72,0,8.25,8.6,47.25,26.74,9.54,16.04,1.47,1.1,0.73,6.03,1.91,0.13,0.29,0.61,0.67,0.75,4.27,5.29,6.85,1.8,2.63,0.99,3.92,0.17,2.84,6.71,1.56,1.76,0.11,0.09,3.36,0.14,1.46,0.06,1.06,0.4,0.07,1.65,1.12,0.69,0.85,2.15,0.43,14.14,0.16,0.02,0.9,1.58,0.5,0,10.51,1.36,12.48,3.47,0.56,2.89,0.53,0.93,0.64,0.45,0.26,1.5,0.31,7.72,8.38,0.39,3.06,0.23,0.3,3.93,1.36,0.31,0.21,8.03,0.99,1.9,5.02,0.16,2.55,1.41,0.08,1.23,0.33,0.83,0.15,0.15,1.93,0.46,8.88,0.59,2.17,0.19,12.86,2.92,2.28,10.18,9.13,0.07,25.22,0.41,3.53,0.48,4.59,2.31,1.06,0.43,0.47,0.5,7.52,0.51,30.23,4.7,0.36,1.22,0.38,6.7,10.96,23.09,0,3.56,4.89,0.93,1.51,2.4,4.62,32.142,0.33,1.6863,0.726,0.66,0.66,0,1.5,0.12,0.22,0.1,6.48,1.04,0.34,0.39,8,0.6,0.6,0.6,0.6,0.6
14,2006,54.88,0,3.61,22.4,17.37,3.24,3.57,1.94,0,12.63,1.39,0,32.92,0,0,0,0,0,10.21,11.76,1.39,5.42,27.58,0,0,0,0,6.14,0,0,0,0,62.16,0,4.37,5.71,0,4.82,0,12.36,12.89,69.55,40.08,24.22,18.99,2.2,1.1,1.09,9.03,2.87,0.2,0.43,0.91,1.01,1.12,6.41,7.92,10.27,1.8,4.49,1.49,5.87,0.25,4.26,10.06,2.34,2.63,0.17,0.14,5.03,0.21,2.18,0.1,1.59,0.6,0.11,2.47,1.68,1.04,1.02,3.22,0.65,21.2,0.24,0.03,0.9,2.37,0.65,0,13.61,1.78,18.7,5.2,0.84,6.3,0.79,1.39,1.59,0.67,0.39,2.24,0.46,11.56,12.55,0.59,4.61,0.35,0.44,5.88,2.03,0.46,0.31,12.03,1.49,2.85,7.53,0.24,3.82,2.11,0.14,1.85,0.49,1.24,0.23,0.23,2.89,0.79,13.31,0.88,3.25,0.41,19.27,4.38,3.41,15.26,14.27,0.08,37.79,0.91,5.28,0.72,6.39,3.46,1.58,0.65,0.7,0.5,11.27,0.76,45.3,7.05,0.54,1.82,0.71,10.05,16.42,34.61,0,5.33,7.32,1.4,2.26,3.6,4.62,32.142,0.33,1.6863,0.726,0.66,0.66,0,1.5,0.12,0.22,0.15,6.48,1.04,0.34,0.39,8,0.6,0.6,0.6,0.6,0.6
15,2006,225.28,0,74.47,91.71,103.65,5.84,45.5,9.35,0,24.89,11.15,0,50.58,0,0,0,0,0,21.02,28.72,3.39,31.77,99.35,0,0,0,0,15.27,0,0,0,0,110.69,0,4.54,6.87,0,5.61,0,17.9,18.66,137.51,58.04,160.58,23.55,3.18,1.1,1.58,13.08,4,0.29,0.62,1.32,1.46,1.63,9.28,11.48,14.88,1.8,6.28,2.15,8.5,0.37,6.16,14.57,3.39,3.81,0.25,0.21,7.29,0.3,3.16,0.14,2.31,0.86,0.16,3.58,2.43,1.5,1.79,4.66,0.94,30.7,0.34,0.05,0.9,3.44,1.23,0,24.24,3.04,27.08,7.54,1.22,23.83,1.15,2.02,8.26,0.97,0.57,3.25,0.67,16.75,18.18,0.85,6.68,0.5,0.64,8.52,2.94,0.67,0.45,17.42,2.16,4.13,10.9,0.35,5.53,3.06,0.18,2.68,0.71,1.8,0.33,0.33,4.18,1.34,19.28,1.28,4.71,0.45,27.91,6.35,4.94,22.1,21.13,0.17,54.73,1.22,7.65,1.05,11,5.02,2.29,0.93,1.02,0.5,16.32,1.1,65.6,10.2,0.78,2.64,1.03,14.55,23.78,50.11,0,7.72,10.61,2.02,3.28,5.21,4.62,32.142,0.33,1.6863,0.726,0.66,0.66,0,1.5,0.12,0.22,0.22,6.48,1.04,0.34,0.39,8,0.6,0.6,0.6,0.6,0.6
16,2006,66.25,0,37.26,33.44,17.98,2.17,8.64,1.81,0,2.01,2.95,0,23.78,0,0,0,0,0,7.49,12.48,1.47,5.7,26.33,0,0,0,0,5.29,0,0,0,0,90.09,0,1.47,3.86,0,2.87,0,9.68,10.08,50.1,31.37,55.46,12.41,1.72,1.1,0.85,7.07,2.15,0.16,0.34,0.71,0.79,0.88,5.01,6.2,8.04,1.8,3.14,1.16,4.59,0.2,3.33,7.88,1.83,2.06,0.13,0.11,3.94,0.16,1.71,0.07,1.25,0.47,0.09,1.94,1.31,0.81,0.79,2.52,0.51,16.59,0.19,0.03,0.9,1.86,0.58,0,10.6,1.59,14.64,4.07,0.66,4.36,0.62,1.09,3.56,0.52,0.31,1.76,0.36,9.05,9.83,0.46,3.61,0.27,0.35,4.6,1.59,0.36,0.24,9.41,1.17,2.23,5.89,0.19,2.99,1.65,0.11,1.45,0.39,0.97,0.18,0.18,2.26,0.72,10.42,0.69,2.54,0.14,15.08,3.43,2.67,11.94,11.51,0.1,29.58,0.77,4.13,0.57,4.41,2.71,1.24,0.51,0.55,0.5,8.82,0.6,35.45,5.51,0.42,1.43,0.56,7.86,12.85,27.08,0,4.17,5.73,1.09,1.77,2.82,4.62,32.142,0.33,1.6863,0.726,0.66,0.66,0,1.5,0.12,0.22,0.12,6.48,1.04,0.34,0.39,8,0.6,0.6,0.6,0.6,0.6
17,2006,40.91,0,7.51,19.33,12.87,1.55,4.41,2.23,0,8.81,0.42,0,18.44,0,0,0,0,0,5.97,9.16,1.19,2.83,20.13,0,0,0,0,5.62,0,0,0,0,71.92,0,1.48,2.66,0,2.44,0,6.58,9.92,50.28,20.13,13.52,9.69,1.47,1.1,0.72,0,1.79,0.13,0.38,0.79,0.66,0.75,4.99,5.17,6.82,1.8,3.46,0.78,3.88,0.15,9.36,0,1.06,2.31,0.1,0.09,3.32,0.14,1.25,0.04,0.61,0.3,0.06,1.93,1.11,0.69,0.56,2.62,0.24,8.81,0.16,0.02,0.9,4.1,0.23,0,8.28,1.34,7.8,3.48,0.57,1.55,0.53,0.92,0.4,0.89,0.61,0.64,0.31,9.96,5.41,0.44,3.02,0.41,0.31,3.45,1.43,0.35,0.23,8.04,1.88,1.88,6.87,0.14,1.93,1.55,0.25,1.24,0.33,1.08,0.2,0.2,1.93,0.47,11.41,0.53,3.53,0.09,11.71,2.92,3.75,11.58,10.08,0.08,24.99,0.65,3.49,0.48,3.13,2.12,1.63,0.59,0.7,0.5,1.97,0.38,22.02,3.43,0.35,1.53,0.47,6.64,9.46,18.49,0,2.59,6.31,0.93,1.51,2.22,4.62,32.142,0.33,1.6863,0.726,0.66,0.66,0,1.5,0.12,0,0.1,10.01,1.04,0.34,0.49,8,0.6,0.6,0.6,0.6,0.6
18,2006,47.83,0,19.96,27.81,20.79,2.69,5.7,4.21,0,16.55,0.66,0,27.98,0,0,0,0,0,8.43,13.77,1.78,5.07,27.92,0,0,0,0,8.4,0,0,0,0,96.41,0,2.85,3.82,0,3.72,0,10.4,15.69,44.84,31.81,20.16,14.29,2.33,1.1,1.14,0,2.77,0.21,0.6,1.25,1.05,1.19,7.88,8.17,10.78,1.8,3.84,1.24,6.13,0.24,14.8,0,1.68,3.64,0.16,0.14,5.25,0.22,1.98,0.06,0.96,0.48,0.1,3.05,1.75,1.09,0.81,4.14,0.38,13.93,0.25,0.03,0.9,6.48,0.37,0,11.82,2.12,12.33,5.49,0.9,1.21,0.84,1.45,0.59,1.4,0.96,1.02,0.48,15.75,8.56,0.69,4.78,0.64,0.49,5.45,2.26,0.55,0.36,12.7,2.98,2.98,10.87,0.23,3.04,2.45,0.37,1.96,0.52,1.7,0.31,0.31,3.05,0.6,18.04,0.83,5.57,0.23,18.51,4.62,5.93,18.31,15.94,0.22,39.49,1.38,5.51,0.76,4.74,3.36,2.58,0.94,1.1,0.5,3.12,0.61,34.8,5.41,0.56,2.41,0.57,10.5,14.96,29.23,0,4.09,9.98,1.48,2.39,3.5,4.62,32.142,0.33,1.6863,0.726,0.66,0.66,0,1.5,0.12,0,0.16,10.01,1.04,0.34,0.49,8,0.6,0.6,0.6,0.6,0.6
19,2006,82.27,0,19.31,38.41,25.59,2.71,9.61,5.23,0,15.57,0.66,0,26.85,0,0,0,0,0,9.91,14.48,1.87,6.77,28.96,0,0,0,0,8.77,0,0,0,0,91.73,0,2.73,3.75,0,3.64,0,10.4,15.69,51.06,31.81,64.46,13.62,2.33,1.1,1.14,0,2.73,0.21,0.6,1.25,1.05,1.19,7.88,8.17,10.78,1.8,2.82,1.24,6.13,0.24,14.8,0,1.68,3.64,0.16,0.14,5.25,0.22,1.98,0.06,0.96,0.48,0.1,3.05,1.75,1.09,0.76,4.14,0.38,13.93,0.25,0.03,0.9,6.48,0.37,0,10.9,2.12,12.33,5.49,0.9,7.69,0.84,1.45,1.84,1.4,0.96,1.02,0.48,15.75,8.56,0.69,4.78,0.64,0.49,5.45,2.26,0.55,0.36,12.7,2.98,2.98,10.87,0.23,3.04,2.45,0.38,1.96,0.52,1.7,0.31,0.31,3.05,0.95,18.04,0.83,5.57,0.34,18.51,4.62,5.93,18.31,15.94,0.29,39.49,1.4,5.51,0.76,13.97,3.36,2.58,0.94,1.1,0.5,3.12,0.61,34.8,5.41,0.56,2.41,0.63,10.5,14.96,29.23,0,4.09,9.98,1.48,2.39,3.5,4.62,32.142,0.33,1.6863,0.726,0.66,0.66,0,1.5,0.12,0,0.16,10.01,1.04,0.34,0.49,8,0.6,0.6,0.6,0.6,0.6
